id,collected_at,icao24,callsign,origin_country,latitude,longitude,altitude_m,velocity_ms,heading,on_ground
263,2026-09-13 12:05:15,800d10,IGO2373,India,26.3415,82.4488,11277.6,227.5,106.96,0
264,2026-09-13 12:05:15,800d2d,IGO6447,India,25.7439,78.937,11597.64,235.02,320.6,0
265,2026-09-13 12:05:15,800d6a,IGO7919,India,12.0435,78.0238,1805.94,137.65,172.05,0
266,2026-09-13 12:05:15,39d2af,AFR253,France,26.0781,81.9301,10972.8,265.37,306.25,0
267,2026-09-13 12:05:15,800be5,AIC6QP,India,23.6285,73.7821,11277.6,233.23,24.36,0
268,2026-09-13 12:05:15,7100bf,SVA817,Saudi Arabia,8.388,76.3496,10363.2,267.4,292.27,0
269,2026-09-13 12:05:15,800cbb,LLR623,India,19.4131,72.4551,3055.62,101.88,313.77,0
270,2026-09-13 12:05:15,4a1a61,RCR5512,Romania,22.874,71.5825,10972.8,260.36,264.79,0
271,2026-09-13 12:05:15,800cfb,IGO7304,India,25.5574,91.2643,5791.2,114.31,78.84,0
272,2026-09-13 12:06:04,80162c,AXB184L,India,13.9116,77.748,5989.32,194.53,13.3,0
273,2026-09-13 12:06:04,801642,AXB1069,India,26.3324,86.4363,9448.8,238.25,99.32,0
274,2026-09-13 12:06:04,801645,AIC4WL,India,28.5601,77.0897,,0.0,8.44,1
275,2026-09-13 12:06:04,80162f,AIC5XK,India,22.5818,73.4371,10965.18,237.19,232.14,0
276,2026-09-13 12:06:04,80163d,IGO127,India,24.7535,89.1422,11277.6,216.9,57.1,0
277,2026-09-13 12:06:04,801648,IGO316H,India,29.9458,77.4037,9646.92,201.58,5.57,0
278,2026-09-13 12:06:04,801657,AIC3KQ,India,29.4128,75.2895,9151.62,212.3,329.89,0
279,2026-09-13 12:06:04,80163f,AIC2GV,India,25.3094,75.2057,11590.02,237.65,200.4,0
280,2026-09-13 12:06:04,80160b,IGO1152,India,28.9012,76.5075,2209.8,128.33,285.82,0
281,2026-09-13 12:06:04,801615,AXB1510,India,26.9464,80.4727,10668.0,234.21,116.34,0
282,2026-09-13 12:06:04,80161c,AXB1784,India,28.558,77.1167,,3.86,104.06,1
283,2026-09-13 12:06:04,801627,AXB1074,India,31.8806,75.5125,9753.6,227.68,15.73,0
284,2026-09-13 12:06:04,801685,AXB1561,India,27.532,79.0425,8709.66,223.35,111.48,0
285,2026-09-13 12:06:04,801680,AXB1236,India,28.5476,77.0799,228.6,76.62,103.2,0
286,2026-09-13 12:06:04,80167b,AIC2184,India,22.7485,88.1856,9532.62,246.13,236.08,0
287,2026-09-13 12:06:04,80167f,AIC5DM,India,25.4831,76.9116,11269.98,229.47,179.1,0
288,2026-09-13 12:06:04,801698,AXB1001,India,26.4773,90.5146,9448.8,225.73,99.31,0
289,2026-09-13 12:06:04,80164b,IGO6429,India,28.5352,77.2617,2179.32,120.14,61.9,0
290,2026-09-13 12:06:04,80164e,AIC3GN,India,28.5615,77.0894,,4.89,106.88,1
291,2026-09-13 12:06:04,80164f,AIC4JT,India,28.6265,76.7096,1082.04,99.69,104.04,0
292,2026-09-13 12:06:04,80164c,IGO2449,India,29.7369,76.9927,5082.54,178.56,178.68,0
293,2026-09-13 12:06:04,801659,AIC106,India,27.4271,75.2069,9723.12,214.97,24.91,0
294,2026-09-13 12:06:04,80165c,AXB411,India,10.3202,76.1559,2781.3,151.88,334.74,0
295,2026-09-13 12:06:04,801669,IGO663E,India,26.7816,76.8274,10066.02,222.93,177.75,0
296,2026-09-13 12:06:04,801674,AIC9WQ,India,13.3492,77.9477,2438.4,111.05,194.49,0
297,2026-09-13 12:06:04,801678,IGO6485,India,25.2126,84.9457,2834.64,141.26,356.24,0
298,2026-09-13 12:06:04,80168a,AXB1524,India,22.6562,88.4443,,0.77,98.44,1
299,2026-09-13 12:06:04,8014b2,IGO6373,India,28.825,77.2829,2857.5,149.47,275.93,0
300,2026-09-13 12:06:04,8014b0,IGO23EP,India,22.658,73.67,11590.02,232.37,183.17,0
301,2026-09-13 12:06:04,8014e4,IGO6747,India,20.2087,86.75,10972.8,256.53,243.95,0
302,2026-09-13 12:06:04,8014dd,AIC2381,India,28.6016,76.827,800.1,95.71,103.36,0
303,2026-09-13 12:06:04,8014da,AIC1DC,India,30.1408,75.1342,7658.1,210.5,1.68,0
304,2026-09-13 12:06:04,8014de,IGO2719,India,21.7717,72.6323,10355.58,231.89,197.03,0
305,2026-09-13 12:06:04,8014f3,AXB1805,India,22.1313,70.8927,6278.88,217.75,329.31,0
306,2026-09-13 12:06:04,8014f8,AKJ797G,India,24.3826,81.6645,11277.6,230.13,68.08,0
307,2026-09-13 12:06:04,8014c0,IGO6157,India,23.0162,88.213,1874.52,140.7,129.51,0
308,2026-09-13 12:06:04,8014bb,IGO6937,India,19.087,72.7719,1188.72,115.94,273.31,0
309,2026-09-13 12:06:04,8014ce,IGO503,India,22.1983,88.3758,5387.34,169.51,33.11,0
310,2026-09-13 12:06:04,801602,AIC4NN,India,22.8258,88.4256,800.1,110.17,145.27,0
311,2026-09-13 12:06:04,80174a,IGO246F,India,22.771,85.3869,10050.78,222.92,77.47,0
312,2026-09-13 12:06:04,801759,IGO451M,India,13.1892,77.7561,1051.56,75.12,270.78,0
313,2026-09-13 12:06:04,80175a,IGO720F,India,28.6516,76.5902,1760.22,104.81,103.63,0
314,2026-09-13 12:06:04,801778,IGO36AK,India,22.6482,88.4421,,0.45,5.62,1
315,2026-09-13 12:06:04,801741,IGO342T,India,27.4756,81.0609,10957.56,239.69,291.66,0
316,2026-09-13 12:06:04,80172e,IGO971P,India,22.4633,87.9665,4671.06,193.27,244.12,0
317,2026-09-13 12:06:04,801749,,India,16.0535,73.8448,10050.78,236.56,173.63,0
318,2026-09-13 12:06:04,801746,IGO6396,India,12.6984,91.3017,9144.0,250.56,273.77,0
319,2026-09-13 12:06:04,801752,IGO5316,India,19.3001,72.8466,6393.18,177.24,3.16,0
320,2026-09-13 12:06:04,80173e,IGO603H,India,28.5586,77.0283,487.68,74.74,103.94,0
321,2026-09-13 12:06:04,801788,IGO5217,India,15.0639,76.136,10668.0,227.75,135.92,0
322,2026-09-13 12:06:04,80177e,IGO1064,India,19.2152,91.601,10378.44,245.47,281.24,0
323,2026-09-13 12:06:04,800462,AIC114,India,23.7516,72.1495,11887.2,242.89,61.26,0
324,2026-09-13 12:06:04,801792,,India,28.5687,77.1004,,7.72,270.0,1
325,2026-09-13 12:06:04,8016a3,IGO59P,India,18.0604,85.1015,10660.38,228.04,39.51,0
326,2026-09-13 12:06:04,8016a4,IGO6692,India,26.7474,81.0399,7703.82,221.0,274.94,0
327,2026-09-13 12:06:04,8016b7,IGO6132,India,30.0148,75.2504,9753.6,246.63,2.39,0
328,2026-09-13 12:06:04,8016b8,IGO326,India,25.0491,89.6452,10668.0,219.77,57.43,0
329,2026-09-13 12:06:04,8016b5,IGO6911,India,18.8537,83.1306,10668.0,218.81,60.72,0
330,2026-09-13 12:06:04,8016b9,IGO305F,India,28.7326,76.507,2080.26,104.97,138.58,0
331,2026-09-13 12:06:04,8015c9,IGO239V,India,24.5061,85.3253,10797.54,223.87,123.95,0
332,2026-09-13 12:06:04,8015d3,IGO973,India,13.167,79.4349,6560.82,195.77,284.15,0
333,2026-09-13 12:06:04,8015cb,IGO231H,India,13.3792,77.9793,3154.68,143.47,188.25,0
334,2026-09-13 12:06:04,8015d8,IGO6104,India,14.2036,77.2524,8084.82,222.68,337.88,0
335,2026-09-13 12:06:04,8015ad,IGO664E,India,13.8342,81.0346,8008.62,226.31,43.89,0
336,2026-09-13 12:06:04,8015ab,AKJ1851,India,26.3008,90.6012,9151.62,217.33,280.78,0
337,2026-09-13 12:06:04,8015b8,IGO2021,India,28.5591,77.0889,,0.0,278.44,1
338,2026-09-13 12:06:04,8015e6,IGO461W,India,26.2669,86.8123,11277.6,229.63,98.89,0
339,2026-09-13 12:06:04,8015db,IGO6165,India,26.2832,74.1254,10370.82,231.65,191.66,0
340,2026-09-13 12:06:04,8015f3,IGO5275,India,24.8602,85.6366,11506.2,243.44,232.82,0
341,2026-09-13 12:06:04,8015f7,AIC9HA,India,19.273,72.7763,3185.16,158.96,6.5,0
342,2026-09-13 12:06:04,8015ed,IGO7627,India,28.219,78.3188,3482.34,150.06,266.07,0
343,2026-09-13 12:06:04,8015ef,AXB65V,India,29.9629,77.5644,1988.82,129.47,353.38,0
344,2026-09-13 12:06:04,70203e,BBC721,Bangladesh,23.0275,72.0146,10363.2,259.77,266.48,0
345,2026-09-13 12:06:04,702067,BBC388,Bangladesh,18.5937,95.3162,10058.4,234.04,138.74,0
346,2026-09-13 12:06:04,801725,IGO2020,India,26.4199,83.1201,4259.58,164.41,230.33,0
347,2026-09-13 12:06:04,801878,IGO1340,India,14.61,79.6201,10972.8,246.87,297.15,0
348,2026-09-13 12:06:04,801883,IGO1494,India,14.2398,94.5361,11582.4,242.83,306.38,0
349,2026-09-13 12:06:04,801862,IGO648,India,27.4572,76.2609,11582.4,234.96,205.27,0
350,2026-09-13 12:06:04,801864,IGO2401,India,25.9567,77.242,10972.8,241.8,0.61,0
351,2026-09-13 12:06:04,80052b,AIC2PK,India,28.6794,76.5464,7132.32,210.47,303.03,0
352,2026-09-13 12:06:04,702097,UBG202,Bangladesh,23.651,90.0184,4472.94,131.84,56.62,0
353,2026-09-13 12:06:04,70209e,BBC201,Bangladesh,31.0722,75.7128,10363.2,244.12,282.66,0
354,2026-09-13 12:06:04,70209b,BBC355,Bangladesh,24.6823,88.0345,9281.16,270.74,294.47,0
355,2026-09-13 12:06:04,800588,AIC9TC,India,28.5806,76.9258,998.22,84.6,103.36,0
356,2026-09-13 12:06:04,440020,AUA7,Austria,17.0525,94.4553,11277.6,241.51,128.77,0
357,2026-09-13 12:06:04,8017a1,AXB46K,India,22.6445,88.4416,,0.45,8.44,1
358,2026-09-13 12:06:04,8017a0,IGO636W,India,28.6191,76.4003,2202.18,111.69,5.82,0
359,2026-09-13 12:06:04,8016e0,IGO2588,India,23.8677,86.3831,11582.4,241.35,297.0,0
360,2026-09-13 12:06:04,8016df,IGO502,India,14.6404,78.4425,10363.2,237.9,259.03,0
361,2026-09-13 12:06:04,8016dd,IGO874,India,23.1078,87.8398,6797.04,201.53,315.0,0
362,2026-09-13 12:06:04,8003f2,AXB477,India,10.9504,75.8855,7040.88,211.93,329.51,0
363,2026-09-13 12:06:04,801800,IGO2487,India,28.5613,77.0847,,0.0,59.06,1
364,2026-09-13 12:06:04,89617d,UAE583,United Arab Emirates,23.0809,72.8445,10363.2,263.88,266.54,0
365,2026-09-13 12:06:04,80182a,IGO573Y,India,25.9967,87.563,8168.64,226.64,242.56,0
366,2026-09-13 12:06:04,801834,AKJ525M,India,19.0892,72.8968,152.4,77.18,268.85,0
367,2026-09-13 12:06:04,801816,IGO769V,India,28.4098,78.2487,5440.68,190.51,295.94,0
368,2026-09-13 12:06:04,80180b,IGO1013,India,13.9501,91.5267,10058.4,231.71,126.51,0
369,2026-09-13 12:06:04,80180e,IGO671W,India,27.395,75.6195,8945.88,251.74,25.41,0
370,2026-09-13 12:06:04,801828,IGO1510,India,15.8652,90.8164,11582.4,237.82,283.77,0
371,2026-09-13 12:06:04,452181,ADZ4301,Bulgaria,22.3843,92.7485,10378.44,257.91,261.63,0
372,2026-09-13 12:06:04,70a9b1,BHA553,Nepal,27.1461,84.9764,175.26,60.78,15.21,0
373,2026-09-13 12:06:04,8018cf,IGO6010,India,28.5687,77.0995,,6.69,270.0,1
374,2026-09-13 12:06:04,7020a5,BBC435,Bangladesh,22.3893,91.6937,5181.6,133.56,136.72,0
375,2026-09-13 12:06:04,8018df,IGO346K,India,14.1858,78.3744,10668.0,235.43,123.41,0
376,2026-09-13 12:06:04,7020ae,AWA474,Bangladesh,25.2234,89.1639,4023.36,96.77,169.59,0
377,2026-09-13 12:06:04,7020ab,UBG205,Bangladesh,19.1603,85.4622,11582.4,250.1,228.84,0
378,2026-09-13 12:06:04,7020b8,UBG103,Bangladesh,23.145,91.0204,3352.8,117.09,142.68,0
379,2026-09-13 12:06:04,7020b5,UBG534,Bangladesh,23.9766,90.3439,777.24,107.86,251.65,0
380,2026-09-13 12:06:04,7020b4,UBG146,Bangladesh,22.4141,91.6873,6096.0,218.35,319.97,0
381,2026-09-13 12:06:04,8018c2,AKJ1871,India,28.3573,77.126,2804.16,156.49,216.98,0
382,2026-09-13 12:06:04,7020c8,AWA448,Bangladesh,22.4942,91.5733,4259.58,134.22,338.65,0
383,2026-09-13 12:06:04,7020c5,S2AFH,Bangladesh,23.8546,90.2898,1371.6,36.44,288.95,0
384,2026-09-13 12:06:04,8004d6,AIC7DK,India,14.8852,77.8361,9745.98,233.29,7.09,0
385,2026-09-13 12:06:04,8017e5,IGO1074,India,21.4814,84.384,10355.58,254.85,308.44,0
386,2026-09-13 12:06:04,8017f7,AIC9EK,India,25.4833,75.4146,11811.0,249.63,207.09,0
387,2026-09-13 12:06:04,8017ee,IGO6125,India,28.5497,77.0702,281.94,69.37,103.73,0
388,2026-09-13 12:06:04,80190c,IGO2299,India,28.1073,75.3766,6751.32,186.96,79.22,0
389,2026-09-13 12:06:04,801904,IGO142F,India,22.2187,85.0505,10965.18,252.63,264.74,0
390,2026-09-13 12:06:04,80078e,IFC1086,India,20.9455,72.0416,8884.92,232.29,213.16,0
391,2026-09-13 12:06:04,4bb0ea,THY162,Turkey,19.2349,93.7656,11887.2,244.83,125.59,0
392,2026-09-13 12:06:04,89630c,UAE89V,United Arab Emirates,22.8257,71.0283,10363.2,259.43,264.54,0
393,2026-09-13 12:06:04,800732,,India,28.5629,77.0824,,2.83,171.56,1
394,2026-09-13 12:06:04,800735,AIC352,India,28.556,77.1333,472.44,92.72,105.12,0
395,2026-09-13 12:06:04,4bb107,THY164,Turkey,22.1636,93.2248,11887.2,250.78,94.47,0
396,2026-09-13 12:06:04,4bb10c,THY066,Turkey,18.4385,94.9374,11887.2,242.3,124.53,0
397,2026-09-13 12:06:04,4bb189,THY299,Turkey,28.9347,76.0071,10972.8,252.29,306.54,0
398,2026-09-13 12:06:04,4bb185,THY125,Turkey,25.3024,85.8442,11574.78,261.62,293.04,0
399,2026-09-13 12:06:04,4bb150,THY6242,Turkey,22.0654,94.5514,12496.8,241.08,94.77,0
400,2026-09-13 12:06:04,4bb14a,THY84,Turkey,23.7312,92.0278,10058.4,245.52,102.46,0
401,2026-09-13 12:06:04,89652d,ABY816,United Arab Emirates,22.9181,69.587,10058.4,234.61,93.9,0
402,2026-09-13 12:06:04,896502,ADY044,United Arab Emirates,25.4767,76.7673,10370.82,240.79,252.34,0
403,2026-09-13 12:06:04,4bb196,THY65,Turkey,22.7577,88.3063,11582.4,262.41,301.7,0
404,2026-09-13 12:06:04,4bb18a,THY171,Turkey,28.9007,76.216,10355.58,257.09,301.08,0
405,2026-09-13 12:06:04,896474,UAE67M,United Arab Emirates,15.3378,73.139,12192.0,263.06,298.12,0
406,2026-09-13 12:06:04,896458,UAE375,United Arab Emirates,22.49,73.1787,12192.0,251.38,278.71,0
407,2026-09-13 12:06:04,4bb101,THY49A,Turkey,15.9474,90.3931,11887.2,241.35,137.16,0
408,2026-09-13 12:06:04,8008c3,IGO202C,India,22.6517,88.4453,15.24,70.39,186.29,0
409,2026-09-13 12:06:04,8008c7,FLW ME 2,India,22.6506,88.4473,,7.72,5.62,1
410,2026-09-13 12:06:04,896617,UAE9839,United Arab Emirates,23.398,85.8214,10363.2,272.2,268.81,0
411,2026-09-13 12:06:04,896616,UAE9865,United Arab Emirates,16.1351,89.6752,12192.0,245.8,283.8,0
412,2026-09-13 12:06:04,896614,UAE9861,United Arab Emirates,22.8369,70.3809,10972.8,257.78,273.78,0
413,2026-09-13 12:06:04,461f4d,FIN131,Finland,20.0828,85.7053,11887.2,247.17,137.11,0
414,2026-09-13 12:06:04,75020f,MAS105,Malaysia,13.007,78.7866,8359.14,239.23,97.54,0
415,2026-09-13 12:06:04,75021f,MAS183,Malaysia,13.1791,80.2089,2857.5,147.99,96.19,0
416,2026-09-13 12:06:04,507cb3,MFX5538,Uzbekistan,21.6493,89.5491,9753.6,253.69,298.59,0
417,2026-09-13 12:06:04,507cbb,SGA2562,Uzbekistan,22.7305,87.7145,9936.48,260.28,277.15,0
418,2026-09-13 12:06:04,76cd14,SIA509,Singapore,12.9735,79.0607,8153.4,225.03,98.15,0
419,2026-09-13 12:06:04,781efb,CSS164,China,23.9942,90.4201,10668.0,219.07,97.69,0
420,2026-09-13 12:06:04,896740,ABY822,United Arab Emirates,20.7494,70.2002,10957.56,250.97,291.15,0
421,2026-09-13 12:06:04,896717,ABY824,United Arab Emirates,16.0265,90.1273,9753.6,238.06,284.01,0
422,2026-09-13 12:06:04,89666a,FJL849,United Arab Emirates,29.6977,71.9739,10972.8,221.26,228.68,0
423,2026-09-13 12:06:04,15203a,AFL295,Russian Federation,17.1336,96.7621,10972.8,255.17,308.53,0
424,2026-09-13 12:06:04,899040,EVA068,Taiwan,18.6901,92.3048,10668.0,241.12,128.07,0
425,2026-09-13 12:06:04,406f79,BAW15,United Kingdom,19.1801,86.8692,11887.2,245.21,134.15,0
426,2026-09-13 12:06:04,394a04,AFR256,France,21.0632,84.7407,10058.4,250.59,150.75,0
427,2026-09-13 12:06:04,04022a,ETH3482,Ethiopia,22.8499,85.7203,12496.8,226.19,98.37,0
428,2026-09-13 12:06:04,06a390,QTR8952,Qatar,22.8888,71.6032,11887.2,242.66,85.14,0
429,2026-09-13 12:06:04,8990a5,CAL5663,Taiwan,21.9368,89.6052,10363.2,265.24,303.69,0
430,2026-09-13 12:06:04,06a2f2,QTR649,Qatar,23.9762,72.1377,12192.0,260.94,244.55,0
431,2026-09-13 12:06:04,040105,ETH641,Ethiopia,19.1188,72.4553,3329.94,164.58,276.28,0
432,2026-09-13 12:06:04,781677,CSS160,China,23.6486,92.4293,10668.0,240.5,102.73,0
433,2026-09-13 12:06:04,4ba94e,THY54,Turkey,20.2303,92.2807,10668.0,236.35,125.07,0
434,2026-09-13 12:06:04,4ba948,THY68,Turkey,21.5693,92.3389,10058.4,228.29,123.51,0
435,2026-09-13 12:06:04,7803eb,CES2030,China,21.9556,95.3779,7620.0,72.49,256.46,0
436,2026-09-13 12:06:04,aba7d9,FDX5603,United States,28.7907,76.2544,11277.6,253.66,127.92,0
437,2026-09-13 12:06:04,704010,MMA502,Myanmar,16.9268,96.3434,1379.22,130.13,329.08,0
438,2026-09-13 12:06:04,78064f,CES9616,China,19.886,95.976,9448.8,12.71,338.63,0
439,2026-09-13 12:06:04,70401f,MMA338,Myanmar,19.8865,95.9769,4823.46,14.33,111.04,0
440,2026-09-13 12:06:04,39cf11,AFR199,France,21.15,88.9863,10972.8,263.73,314.92,0
441,2026-09-13 12:06:04,80139b,AIC2119,India,21.6285,82.7845,10972.8,240.89,320.63,0
442,2026-09-13 12:06:04,801408,AIC4EP,India,28.417,77.2106,3657.6,140.99,283.93,0
443,2026-09-13 12:06:04,801409,AIC5TV,India,26.7345,80.9319,10363.2,237.68,306.37,0
444,2026-09-13 12:06:04,80142a,IGO6391,India,15.0938,74.4837,11894.82,228.93,154.01,0
445,2026-09-13 12:06:04,801444,AXB1803,India,23.1936,72.6448,10683.24,238.33,6.82,0
446,2026-09-13 12:06:04,801455,IGO582E,India,28.9454,77.4064,10767.06,236.72,1.49,0
447,2026-09-13 12:06:04,801458,IGO155J,India,15.179,77.832,9243.06,246.28,21.96,0
448,2026-09-13 12:06:04,801422,IGO1632,India,22.0604,94.6182,10965.18,237.49,274.85,0
449,2026-09-13 12:06:04,80141e,AIC8RN,India,28.562,77.0873,,1.8,104.06,1
450,2026-09-13 12:06:04,80141c,IGO403K,India,22.8306,84.2444,10965.18,247.8,219.44,0
451,2026-09-13 12:06:04,801435,AXB904,India,15.6894,91.5585,11285.22,229.45,103.88,0
452,2026-09-13 12:06:04,504e27,ATG8816,Republic of Moldova,23.1419,88.1136,10363.2,260.68,326.18,0
453,2026-09-13 12:06:04,801492,IGO6851,India,23.3741,84.5629,10980.42,252.18,289.17,0
454,2026-09-13 12:06:04,801460,IGO5307,India,26.153,84.8293,10660.38,228.95,102.19,0
455,2026-09-13 12:06:04,80145e,IGO742P,India,15.198,74.414,11277.6,226.42,154.42,0
456,2026-09-13 12:06:04,80145b,IGO372Y,India,18.7477,82.0061,10363.2,241.94,219.48,0
457,2026-09-13 12:06:04,80145f,IGO566V,India,11.9715,76.6488,6050.28,206.57,219.24,0
458,2026-09-13 12:06:04,80149a,IGO207,India,22.6418,88.4413,,0.39,5.62,1
459,2026-09-13 12:06:04,801524,AKJ243Z,India,13.567,91.0153,9448.8,226.6,104.73,0
460,2026-09-13 12:06:04,801523,IGO2040,India,11.1361,76.4464,11277.6,232.84,154.06,0
461,2026-09-13 12:06:04,06a10e,QTR943,Qatar,16.0648,74.182,12192.0,268.73,297.1,0
462,2026-09-13 12:06:04,06a10c,QTR959,Qatar,13.6445,76.4036,12199.62,258.29,298.56,0
463,2026-09-13 12:06:04,8850b7,,Thailand,28.5526,77.0779,,5.4,284.06,1
464,2026-09-13 12:06:04,801502,IGO261,India,18.9874,72.7025,2636.52,141.17,176.87,0
465,2026-09-13 12:06:04,801506,IGO735C,India,25.369,84.7987,9936.48,231.86,292.3,0
466,2026-09-13 12:06:04,801508,AKJ1406,India,26.8734,83.4563,10469.88,245.8,284.3,0
467,2026-09-13 12:06:04,801509,AKJ1939,India,28.1009,76.2848,4572.0,175.76,46.54,0
468,2026-09-13 12:06:04,80154b,IGO725,India,12.8692,79.5555,5394.96,191.85,70.25,0
469,2026-09-13 12:06:04,80154d,IGO235,India,20.9868,87.1189,10058.4,250.54,220.92,0
470,2026-09-13 12:06:04,80155a,IGO6161,India,13.1214,77.6236,3230.88,151.32,91.75,0
471,2026-09-13 12:06:04,80152e,IGO879,India,18.2533,83.3696,2545.08,125.2,121.73,0
472,2026-09-13 12:06:04,801539,AKJ6514,India,12.2406,75.2499,12176.76,229.15,333.32,0
473,2026-09-13 12:06:04,80152f,IGO201T,India,29.9954,77.9453,1684.02,111.72,15.76,0
474,2026-09-13 12:06:04,801581,IGO931P,India,23.0776,83.9215,11346.18,246.88,212.66,0
475,2026-09-13 12:06:04,80157c,AKJ655Z,India,27.9563,75.8824,5204.46,214.22,30.44,0
476,2026-09-13 12:06:04,801595,AXB1812,India,25.5876,76.7821,10675.62,235.65,173.36,0
477,2026-09-13 12:06:04,801594,AXB1462,India,28.9763,76.6487,2743.2,125.36,286.2,0
478,2026-09-13 12:06:04,06a0ab,QTR9J,Qatar,9.7559,77.206,12192.0,255.11,307.96,0
479,2026-09-13 12:06:04,68000a,BTN773,Bhutan,26.6611,84.3384,11582.4,232.77,285.51,0
480,2026-09-13 12:06:04,8013cc,AIC237,India,28.1161,77.792,5821.68,199.05,129.86,0
481,2026-09-13 12:06:04,8013a4,AIC2NB,India,21.3147,84.3088,8991.6,216.38,126.98,0
482,2026-09-13 12:06:04,8013b1,AIC8WV,India,28.1697,74.5565,11285.22,240.02,11.62,0
483,2026-09-13 12:06:04,88516b,THA922,Thailand,17.892,95.7212,9144.0,268.44,306.58,0
484,2026-09-13 12:06:04,885178,THA917,Thailand,18.3891,94.7896,11277.6,246.35,127.87,0
485,2026-09-13 12:06:04,800db0,AXB1036,India,26.2836,86.1337,10965.18,237.98,276.08,0
486,2026-09-13 12:06:04,7c4926,QFA2,Australia,13.7596,92.5445,11887.2,237.59,129.38,0
487,2026-09-13 12:06:04,800fd1,IGO7894,India,27.1752,78.2109,5181.6,126.7,146.76,0
488,2026-09-13 12:06:04,896c2e,UAF1243,United Arab Emirates,31.9219,69.5746,9753.6,230.62,221.84,0
489,2026-09-13 12:06:04,7103d6,SVA850,Saudi Arabia,12.5689,93.6891,12496.8,234.29,135.89,0
490,2026-09-13 12:06:04,4246b2,AZG434,United Kingdom,22.882,85.3197,9753.6,274.11,274.74,0
491,2026-09-13 12:06:04,151dc2,AFL297,Russian Federation,14.9474,91.2353,10363.2,266.25,303.41,0
492,2026-09-13 12:06:04,aa8b77,N779LG,United States,14.2666,91.9539,10668.0,235.67,110.18,0
493,2026-09-13 12:06:04,4007ec,BAW2231,United Kingdom,21.5621,87.6252,11277.6,243.0,134.83,0
494,2026-09-13 12:06:04,abda7d,FDX5080,United States,19.7631,85.8484,9448.8,224.89,50.85,0
495,2026-09-13 12:06:04,70c0f6,OMA815,Oman,22.8971,68.8447,11887.2,245.36,93.61,0
496,2026-09-13 12:06:04,7609b8,PIA303,Pakistan,29.3174,71.5332,10980.42,217.51,229.6,0
497,2026-09-13 12:06:04,7609b6,PIA285,Pakistan,31.6024,69.6291,10972.8,219.81,226.71,0
498,2026-09-13 12:06:04,78112e,CSC3902,China,27.3204,85.9035,6926.58,204.28,132.45,0
499,2026-09-13 12:06:04,70c0fe,OMA822,Oman,14.5032,79.8335,11582.4,267.12,297.16,0
500,2026-09-13 12:06:04,ab9e12,FDX5379,United States,26.3975,75.054,11887.2,249.58,20.64,0
501,2026-09-13 12:06:04,77058d,ALK504,Sri Lanka,13.4296,79.8029,11887.2,250.31,175.4,0
502,2026-09-13 12:06:04,70605b,KAC412,Kuwait,15.6506,95.3342,10363.2,263.44,293.11,0
503,2026-09-13 12:06:04,78007e,CAO1099,China,28.3011,79.0585,9456.42,231.95,283.73,0
504,2026-09-13 12:06:04,4851f6,KLM844,Kingdom of the Netherlands,19.9089,92.764,9144.0,274.62,305.24,0
505,2026-09-13 12:06:04,781368,CES2035,China,23.9966,90.4351,2293.62,116.06,322.93,0
506,2026-09-13 12:06:04,70612c,JZR1401,Kuwait,19.0893,72.9077,213.36,68.43,269.14,0
507,2026-09-13 12:06:04,8880e0,HVN55,Viet Nam,22.6964,88.5143,10965.18,272.07,285.35,0
508,2026-09-13 12:06:04,424462,PEX57H,United Kingdom,19.543,93.3099,13716.0,231.68,125.42,0
509,2026-09-13 12:06:04,76cccd,SIA7353,Singapore,13.6317,78.015,4008.12,173.94,193.34,0
510,2026-09-13 12:06:04,507c98,MFX530,Uzbekistan,24.5838,83.9813,9761.22,247.36,310.61,0
511,2026-09-13 12:06:04,8966ef,UAE9710,United Arab Emirates,14.3593,75.0168,10668.0,242.61,118.36,0
512,2026-09-13 12:06:04,75044b,MAS4,Malaysia,26.5034,74.2908,10972.8,264.04,298.51,0
513,2026-09-13 12:06:04,60182b,TUA695,Turkmenistan,25.157,85.6047,11277.6,231.8,129.24,0
514,2026-09-13 12:06:04,76cef9,SIA321,Singapore,21.6351,84.0342,10058.4,246.35,129.41,0
515,2026-09-13 12:06:04,507c5f,UZB562,Uzbekistan,19.1857,93.8853,9753.6,248.32,304.88,0
516,2026-09-13 12:06:04,750592,MAS103,Malaysia,23.7955,90.4361,510.54,111.54,143.82,0
517,2026-09-13 12:06:04,780fc4,CSN6068,China,26.8756,86.3815,8458.2,223.17,126.66,0
518,2026-09-13 12:06:04,76bcc1,TGW751,Singapore,26.6388,80.8332,12496.8,253.17,124.82,0
519,2026-09-13 12:06:04,39b221,CMA731,France,23.6828,86.6639,9753.6,274.23,281.69,0
520,2026-09-13 12:06:04,4cade1,KZR908,Ireland,28.4267,76.7871,4290.06,188.01,292.35,0
521,2026-09-13 12:06:04,800b14,IGO6175,India,26.6216,81.8939,11277.6,233.54,98.49,0
522,2026-09-13 12:06:04,3c4594,BOX539,Germany,28.8257,78.4697,9753.6,256.01,322.35,0
523,2026-09-13 12:06:04,800c01,IGO433,India,23.2689,90.6095,9761.22,238.06,252.78,0
524,2026-09-13 12:06:04,800c43,AIC2332,India,26.4077,81.1734,10660.38,229.48,124.87,0
525,2026-09-13 12:06:04,800c3c,AIC1RM,India,28.8282,76.9848,2849.88,137.36,270.43,0
